ma_region_code,pdp_region_code,state,county_code,geo_statename,geo_county_name,tier_level_value,n_plans,distinct_rxcui,pct_plans_in_tier
,,VA,49840,Virginia,Scott,6,9,3076,5.6603773584905660
,,VA,49850,Virginia,Shenandoah,1,25,14339,18.5185185185185185
,,VA,49850,Virginia,Shenandoah,2,25,24453,18.5185185185185185
,,VA,49850,Virginia,Shenandoah,3,25,25509,18.5185185185185185
,,VA,49850,Virginia,Shenandoah,4,25,36794,18.5185185185185185
,,VA,49850,Virginia,Shenandoah,5,25,28263,18.5185185185185185
,,VA,49850,Virginia,Shenandoah,6,10,3184,7.4074074074074074
,,VA,49860,Virginia,Smyth,1,26,16278,18.8405797101449275
,,VA,49860,Virginia,Smyth,2,26,25409,18.8405797101449275
,,VA,49860,Virginia,Smyth,3,26,28478,18.8405797101449275
,,VA,49860,Virginia,Smyth,4,26,39720,18.8405797101449275
,,VA,49860,Virginia,Smyth,5,26,30321,18.8405797101449275
,,VA,49860,Virginia,Smyth,6,8,2732,5.7971014492753623
,,VA,49870,Virginia,Southampton,1,30,16811,18.6335403726708075
,,VA,49870,Virginia,Southampton,2,30,27219,18.6335403726708075
,,VA,49870,Virginia,Southampton,3,30,30346,18.6335403726708075
,,VA,49870,Virginia,Southampton,4,30,42352,18.6335403726708075
,,VA,49870,Virginia,Southampton,5,30,32155,18.6335403726708075
,,VA,49870,Virginia,Southampton,6,11,3528,6.8322981366459627
,,VA,49880,Virginia,Spotsylvania,1,29,16351,18.5897435897435897
,,VA,49880,Virginia,Spotsylvania,2,29,29794,18.5897435897435897
,,VA,49880,Virginia,Spotsylvania,3,29,28155,18.5897435897435897
,,VA,49880,Virginia,Spotsylvania,4,29,39340,18.5897435897435897
,,VA,49880,Virginia,Spotsylvania,5,29,32142,18.5897435897435897
,,VA,49880,Virginia,Spotsylvania,6,11,3148,7.0512820512820513
,,VA,49890,Virginia,Stafford,1,31,17025,18.4523809523809524
,,VA,49890,Virginia,Stafford,2,31,32157,18.4523809523809524
,,VA,49890,Virginia,Stafford,3,31,30091,18.4523809523809524
,,VA,49890,Virginia,Stafford,4,31,42062,18.4523809523809524
,,VA,49890,Virginia,Stafford,5,31,34669,18.4523809523809524
,,VA,49890,Virginia,Stafford,6,13,3708,7.7380952380952381
,,VA,49891,Virginia,Staunton City,1,33,17829,18.7500000000000000
,,VA,49891,Virginia,Staunton City,2,33,29079,18.7500000000000000
,,VA,49891,Virginia,Staunton City,3,33,31540,18.7500000000000000
,,VA,49891,Virginia,Staunton City,4,33,44672,18.7500000000000000
,,VA,49891,Virginia,Staunton City,5,33,34141,18.7500000000000000
,,VA,49891,Virginia,Staunton City,6,11,3528,6.2500000000000000
,,VA,49892,Virginia,Suffolk City,1,39,21579,18.4834123222748815
,,VA,49892,Virginia,Suffolk City,2,39,35213,18.4834123222748815
,,VA,49892,Virginia,Suffolk City,3,39,37932,18.4834123222748815
,,VA,49892,Virginia,Suffolk City,4,39,51601,18.4834123222748815
,,VA,49892,Virginia,Suffolk City,5,39,40678,18.4834123222748815
,,VA,49892,Virginia,Suffolk City,6,16,4792,7.5829383886255924
,,VA,49900,Virginia,Surry,1,31,17271,18.4523809523809524
,,VA,49900,Virginia,Surry,2,31,28889,18.4523809523809524
,,VA,49900,Virginia,Surry,3,31,31722,18.4523809523809524
,,VA,49900,Virginia,Surry,4,31,44026,18.4523809523809524
,,VA,49900,Virginia,Surry,5,31,33961,18.4523809523809524
,,VA,49900,Virginia,Surry,6,13,3744,7.7380952380952381
,,VA,49910,Virginia,Sussex,1,29,16600,18.4713375796178344
,,VA,49910,Virginia,Sussex,2,29,27692,18.4713375796178344
,,VA,49910,Virginia,Sussex,3,29,30349,18.4713375796178344
,,VA,49910,Virginia,Sussex,4,29,42033,18.4713375796178344
,,VA,49910,Virginia,Sussex,5,29,32546,18.4713375796178344
,,VA,49910,Virginia,Sussex,6,12,3400,7.6433121019108280
,,VA,49920,Virginia,Tazewell,1,27,16492,18.7500000000000000
,,VA,49920,Virginia,Tazewell,2,27,26102,18.7500000000000000
,,VA,49920,Virginia,Tazewell,3,27,29038,18.7500000000000000
,,VA,49920,Virginia,Tazewell,4,27,40768,18.7500000000000000
,,VA,49920,Virginia,Tazewell,5,27,31042,18.7500000000000000
,,VA,49920,Virginia,Tazewell,6,9,3076,6.2500000000000000
,,VA,49921,Virginia,Virginia Beach City,1,40,22493,18.5185185185185185
,,VA,49921,Virginia,Virginia Beach City,2,40,36221,18.5185185185185185
,,VA,49921,Virginia,Virginia Beach City,3,40,39558,18.5185185185185185
,,VA,49921,Virginia,Virginia Beach City,4,40,53491,18.5185185185185185
,,VA,49921,Virginia,Virginia Beach City,5,40,42066,18.5185185185185185
,,VA,49921,Virginia,Virginia Beach City,6,16,4792,7.4074074074074074
,,VA,49930,Virginia,Warren,1,30,16595,18.7500000000000000
,,VA,49930,Virginia,Warren,2,30,26574,18.7500000000000000
,,VA,49930,Virginia,Warren,3,30,29954,18.7500000000000000
,,VA,49930,Virginia,Warren,4,30,41390,18.7500000000000000
,,VA,49930,Virginia,Warren,5,30,31646,18.7500000000000000
,,VA,49930,Virginia,Warren,6,10,3184,6.2500000000000000
,,VA,49950,Virginia,Washington,1,30,17528,18.7500000000000000
,,VA,49950,Virginia,Washington,2,30,28479,18.7500000000000000
,,VA,49950,Virginia,Washington,3,30,31262,18.7500000000000000
,,VA,49950,Virginia,Washington,4,30,43342,18.7500000000000000
,,VA,49950,Virginia,Washington,5,30,33383,18.7500000000000000
,,VA,49950,Virginia,Washington,6,10,3420,6.2500000000000000
,,VA,49951,Virginia,Waynesboro City,1,32,17615,18.8235294117647059
,,VA,49951,Virginia,Waynesboro City,2,32,28386,18.8235294117647059
,,VA,49951,Virginia,Waynesboro City,3,32,30980,18.8235294117647059
,,VA,49951,Virginia,Waynesboro City,4,32,43624,18.8235294117647059
,,VA,49951,Virginia,Waynesboro City,5,32,33420,18.8235294117647059
,,VA,49951,Virginia,Waynesboro City,6,10,3184,5.8823529411764706
,,VA,49960,Virginia,Westmoreland,1,27,15683,18.6206896551724138
,,VA,49960,Virginia,Westmoreland,2,27,25518,18.6206896551724138
,,VA,49960,Virginia,Westmoreland,3,27,28160,18.6206896551724138
,,VA,49960,Virginia,Westmoreland,4,27,39414,18.6206896551724138
,,VA,49960,Virginia,Westmoreland,5,27,30046,18.6206896551724138
,,VA,49960,Virginia,Westmoreland,6,10,3184,6.8965517241379310
,,VA,49961,Virginia,Williamsburg City,1,35,19145,18.6170212765957447
,,VA,49961,Virginia,Williamsburg City,2,35,30959,18.6170212765957447
,,VA,49961,Virginia,Williamsburg City,3,35,35302,18.6170212765957447
,,VA,49961,Virginia,Williamsburg City,4,35,47978,18.6170212765957447
,,VA,49961,Virginia,Williamsburg City,5,35,37161,18.6170212765957447
,,VA,49961,Virginia,Williamsburg City,6,13,3744,6.9148936170212766
,,VA,49962,Virginia,Winchester City,1,28,15224,18.6666666666666667
,,VA,49962,Virginia,Winchester City,2,28,25062,18.6666666666666667
,,VA,49962,Virginia,Winchester City,3,28,27515,18.6666666666666667
,,VA,49962,Virginia,Winchester City,4,28,38555,18.6666666666666667
,,VA,49962,Virginia,Winchester City,5,28,29564,18.6666666666666667
,,VA,49962,Virginia,Winchester City,6,10,3184,6.6666666666666667
,,VA,49970,Virginia,Wise,1,30,17528,18.7500000000000000
,,VA,49970,Virginia,Wise,2,30,28479,18.7500000000000000
,,VA,49970,Virginia,Wise,3,30,31262,18.7500000000000000
,,VA,49970,Virginia,Wise,4,30,43342,18.7500000000000000
,,VA,49970,Virginia,Wise,5,30,33383,18.7500000000000000
,,VA,49970,Virginia,Wise,6,10,3420,6.2500000000000000
,,VA,49980,Virginia,Wythe,1,29,17163,18.7096774193548387
,,VA,49980,Virginia,Wythe,2,29,27299,18.7096774193548387
,,VA,49980,Virginia,Wythe,3,29,30411,18.7096774193548387
,,VA,49980,Virginia,Wythe,4,29,42761,18.7096774193548387
,,VA,49980,Virginia,Wythe,5,29,32457,18.7096774193548387
,,VA,49980,Virginia,Wythe,6,10,3420,6.4516129032258065
,,VA,49981,Virginia,York,1,36,19601,18.6528497409326425
,,VA,49981,Virginia,York,2,36,31487,18.6528497409326425
,,VA,49981,Virginia,York,3,36,36199,18.6528497409326425
,,VA,49981,Virginia,York,4,36,48966,18.6528497409326425
,,VA,49981,Virginia,York,5,36,37961,18.6528497409326425
,,VA,49981,Virginia,York,6,13,3744,6.7357512953367876
,,VT,47000,Vermont,Addison,1,4,1448,18.1818181818181818
,,VT,47000,Vermont,Addison,2,4,3066,18.1818181818181818
,,VT,47000,Vermont,Addison,3,4,3913,18.1818181818181818
,,VT,47000,Vermont,Addison,4,4,4109,18.1818181818181818
,,VT,47000,Vermont,Addison,5,4,4069,18.1818181818181818
,,VT,47000,Vermont,Addison,6,2,489,9.0909090909090909
,,VT,47010,Vermont,Bennington,1,5,1905,18.5185185185185185
,,VT,47010,Vermont,Bennington,2,5,3570,18.5185185185185185
,,VT,47010,Vermont,Bennington,3,5,4726,18.5185185185185185
,,VT,47010,Vermont,Bennington,4,5,5054,18.5185185185185185
,,VT,47010,Vermont,Bennington,5,5,4763,18.5185185185185185
,,VT,47010,Vermont,Bennington,6,2,489,7.4074074074074074
,,VT,47020,Vermont,Caledonia,1,5,1905,18.5185185185185185
,,VT,47020,Vermont,Caledonia,2,5,3570,18.5185185185185185
,,VT,47020,Vermont,Caledonia,3,5,4726,18.5185185185185185
,,VT,47020,Vermont,Caledonia,4,5,5054,18.5185185185185185
,,VT,47020,Vermont,Caledonia,5,5,4763,18.5185185185185185
,,VT,47020,Vermont,Caledonia,6,2,489,7.4074074074074074
,,VT,47030,Vermont,Chittenden,1,4,1448,18.1818181818181818
,,VT,47030,Vermont,Chittenden,2,4,3066,18.1818181818181818
,,VT,47030,Vermont,Chittenden,3,4,3913,18.1818181818181818
,,VT,47030,Vermont,Chittenden,4,4,4109,18.1818181818181818
,,VT,47030,Vermont,Chittenden,5,4,4069,18.1818181818181818
,,VT,47030,Vermont,Chittenden,6,2,489,9.0909090909090909
,,VT,47040,Vermont,Essex,1,5,1905,18.5185185185185185
,,VT,47040,Vermont,Essex,2,5,3570,18.5185185185185185
,,VT,47040,Vermont,Essex,3,5,4726,18.5185185185185185
,,VT,47040,Vermont,Essex,4,5,5054,18.5185185185185185
,,VT,47040,Vermont,Essex,5,5,4763,18.5185185185185185
,,VT,47040,Vermont,Essex,6,2,489,7.4074074074074074
,,VT,47050,Vermont,Franklin,1,4,1448,18.1818181818181818
,,VT,47050,Vermont,Franklin,2,4,3066,18.1818181818181818
,,VT,47050,Vermont,Franklin,3,4,3913,18.1818181818181818
,,VT,47050,Vermont,Franklin,4,4,4109,18.1818181818181818
,,VT,47050,Vermont,Franklin,5,4,4069,18.1818181818181818
,,VT,47050,Vermont,Franklin,6,2,489,9.0909090909090909
,,VT,47060,Vermont,Grand Isle,1,4,1448,18.1818181818181818
,,VT,47060,Vermont,Grand Isle,2,4,3066,18.1818181818181818
,,VT,47060,Vermont,Grand Isle,3,4,3913,18.1818181818181818
,,VT,47060,Vermont,Grand Isle,4,4,4109,18.1818181818181818
,,VT,47060,Vermont,Grand Isle,5,4,4069,18.1818181818181818
,,VT,47060,Vermont,Grand Isle,6,2,489,9.0909090909090909
,,VT,47070,Vermont,Lamoille,1,4,1448,18.1818181818181818
,,VT,47070,Vermont,Lamoille,2,4,3066,18.1818181818181818
,,VT,47070,Vermont,Lamoille,3,4,3913,18.1818181818181818
,,VT,47070,Vermont,Lamoille,4,4,4109,18.1818181818181818
,,VT,47070,Vermont,Lamoille,5,4,4069,18.1818181818181818
,,VT,47070,Vermont,Lamoille,6,2,489,9.0909090909090909
,,VT,47080,Vermont,Orange,1,5,1905,18.5185185185185185
,,VT,47080,Vermont,Orange,2,5,3570,18.5185185185185185
,,VT,47080,Vermont,Orange,3,5,4726,18.5185185185185185
,,VT,47080,Vermont,Orange,4,5,5054,18.5185185185185185
,,VT,47080,Vermont,Orange,5,5,4763,18.5185185185185185
,,VT,47080,Vermont,Orange,6,2,489,7.4074074074074074
,,VT,47090,Vermont,Orleans,1,4,1448,18.1818181818181818
,,VT,47090,Vermont,Orleans,2,4,3066,18.1818181818181818
,,VT,47090,Vermont,Orleans,3,4,3913,18.1818181818181818
,,VT,47090,Vermont,Orleans,4,4,4109,18.1818181818181818
,,VT,47090,Vermont,Orleans,5,4,4069,18.1818181818181818
,,VT,47090,Vermont,Orleans,6,2,489,9.0909090909090909
,,VT,47100,Vermont,Rutland,1,4,1448,18.1818181818181818
,,VT,47100,Vermont,Rutland,2,4,3066,18.1818181818181818
,,VT,47100,Vermont,Rutland,3,4,3913,18.1818181818181818
,,VT,47100,Vermont,Rutland,4,4,4109,18.1818181818181818
,,VT,47100,Vermont,Rutland,5,4,4069,18.1818181818181818
,,VT,47100,Vermont,Rutland,6,2,489,9.0909090909090909
,,VT,47110,Vermont,Washington,1,4,1448,18.1818181818181818
,,VT,47110,Vermont,Washington,2,4,3066,18.1818181818181818
,,VT,47110,Vermont,Washington,3,4,3913,18.1818181818181818
,,VT,47110,Vermont,Washington,4,4,4109,18.1818181818181818
,,VT,47110,Vermont,Washington,5,4,4069,18.1818181818181818
,,VT,47110,Vermont,Washington,6,2,489,9.0909090909090909
,,VT,47120,Vermont,Windham,1,5,1905,18.5185185185185185
,,VT,47120,Vermont,Windham,2,5,3570,18.5185185185185185
,,VT,47120,Vermont,Windham,3,5,4726,18.5185185185185185
,,VT,47120,Vermont,Windham,4,5,5054,18.5185185185185185
,,VT,47120,Vermont,Windham,5,5,4763,18.5185185185185185
,,VT,47120,Vermont,Windham,6,2,489,7.4074074074074074
,,VT,47130,Vermont,Windsor,1,5,1905,18.5185185185185185
,,VT,47130,Vermont,Windsor,2,5,3570,18.5185185185185185
,,VT,47130,Vermont,Windsor,3,5,4726,18.5185185185185185
,,VT,47130,Vermont,Windsor,4,5,5054,18.5185185185185185
,,VT,47130,Vermont,Windsor,5,5,4763,18.5185185185185185
,,VT,47130,Vermont,Windsor,6,2,489,7.4074074074074074
,,WA,50000,Washington,Adams,1,16,29417,23.5294117647058824
,,WA,50000,Washington,Adams,2,12,10462,17.6470588235294118
,,WA,50000,Washington,Adams,3,12,9234,17.6470588235294118
,,WA,50000,Washington,Adams,4,12,10562,17.6470588235294118
,,WA,50000,Washington,Adams,5,12,10282,17.6470588235294118
,,WA,50000,Washington,Adams,6,4,996,5.8823529411764706
,,WA,50010,Washington,Asotin,1,12,24002,23.0769230769230769
,,WA,50010,Washington,Asotin,2,9,7578,17.3076923076923077
,,WA,50010,Washington,Asotin,3,9,5729,17.3076923076923077
,,WA,50010,Washington,Asotin,4,9,6290,17.3076923076923077
,,WA,50010,Washington,Asotin,5,9,6990,17.3076923076923077
,,WA,50010,Washington,Asotin,6,4,996,7.6923076923076923
,,WA,50020,Washington,Benton,1,29,25621,21.4814814814814815
,,WA,50020,Washington,Benton,2,26,16470,19.2592592592592593
,,WA,50020,Washington,Benton,3,26,23330,19.2592592592592593
,,WA,50020,Washington,Benton,4,26,25121,19.2592592592592593
,,WA,50020,Washington,Benton,5,26,21228,19.2592592592592593
,,WA,50020,Washington,Benton,6,2,498,1.4814814814814815
,,WA,50030,Washington,Chelan,1,17,29874,23.2876712328767123
,,WA,50030,Washington,Chelan,2,13,10966,17.8082191780821918
,,WA,50030,Washington,Chelan,3,13,10047,17.8082191780821918
,,WA,50030,Washington,Chelan,4,13,11507,17.8082191780821918
,,WA,50030,Washington,Chelan,5,13,10976,17.8082191780821918
,,WA,50030,Washington,Chelan,6,4,996,5.4794520547945205
,,WA,50040,Washington,Clallam,1,20,32710,21.7391304347826087
,,WA,50040,Washington,Clallam,2,17,14924,18.4782608695652174
,,WA,50040,Washington,Clallam,3,17,16470,18.4782608695652174
,,WA,50040,Washington,Clallam,4,17,19049,18.4782608695652174
,,WA,50040,Washington,Clallam,5,17,17196,18.4782608695652174
,,WA,50040,Washington,Clallam,6,4,1684,4.3478260869565217
,,WA,50050,Washington,Clark,1,46,47632,19.9134199134199134
,,WA,50050,Washington,Clark,2,44,45154,19.0476190476190476
,,WA,50050,Washington,Clark,3,44,45999,19.0476190476190476
,,WA,50050,Washington,Clark,4,44,50262,19.0476190476190476
,,WA,50050,Washington,Clark,5,44,47276,19.0476190476190476
,,WA,50050,Washington,Clark,6,9,2538,3.8961038961038961
,,WA,50060,Washington,Columbia,1,21,28540,21.6494845360824742
,,WA,50060,Washington,Columbia,2,18,13572,18.5567010309278351
,,WA,50060,Washington,Columbia,3,18,14418,18.5567010309278351
,,WA,50060,Washington,Columbia,4,18,17020,18.5567010309278351
,,WA,50060,Washington,Columbia,5,18,14996,18.5567010309278351
,,WA,50060,Washington,Columbia,6,4,1684,4.1237113402061856
,,WA,50070,Washington,Cowlitz,1,39,43727,20.5263157894736842
,,WA,50070,Washington,Cowlitz,2,36,33160,18.9473684210526316
,,WA,50070,Washington,Cowlitz,3,36,35764,18.9473684210526316
,,WA,50070,Washington,Cowlitz,4,36,40524,18.9473684210526316
,,WA,50070,Washington,Cowlitz,5,36,37265,18.9473684210526316
,,WA,50070,Washington,Cowlitz,6,7,2040,3.6842105263157895
,,WA,50080,Washington,Douglas,1,23,32610,22.3300970873786408
,,WA,50080,Washington,Douglas,2,19,14134,18.4466019417475728
,,WA,50080,Washington,Douglas,3,19,15429,18.4466019417475728
,,WA,50080,Washington,Douglas,4,19,17435,18.4466019417475728
,,WA,50080,Washington,Douglas,5,19,15776,18.4466019417475728
,,WA,50080,Washington,Douglas,6,4,996,3.8834951456310680
,,WA,50090,Washington,Ferry,1,15,25804,22.3880597014925373
,,WA,50090,Washington,Ferry,2,12,10404,17.9104477611940299
,,WA,50090,Washington,Ferry,3,12,9036,17.9104477611940299
,,WA,50090,Washington,Ferry,4,12,11092,17.9104477611940299
,,WA,50090,Washington,Ferry,5,12,10196,17.9104477611940299
,,WA,50090,Washington,Ferry,6,4,1684,5.9701492537313433
,,WA,50100,Washington,Franklin,1,28,25620,21.5384615384615385
,,WA,50100,Washington,Franklin,2,25,16494,19.2307692307692308
,,WA,50100,Washington,Franklin,3,25,23414,19.2307692307692308
,,WA,50100,Washington,Franklin,4,25,25164,19.2307692307692308
,,WA,50100,Washington,Franklin,5,25,21334,19.2307692307692308
,,WA,50100,Washington,Franklin,6,2,498,1.5384615384615385
,,WA,50110,Washington,Garfield,1,21,28540,21.6494845360824742
,,WA,50110,Washington,Garfield,2,18,13572,18.5567010309278351
,,WA,50110,Washington,Garfield,3,18,14418,18.5567010309278351
,,WA,50110,Washington,Garfield,4,18,17020,18.5567010309278351
,,WA,50110,Washington,Garfield,5,18,14996,18.5567010309278351
,,WA,50110,Washington,Garfield,6,4,1684,4.1237113402061856
,,WA,50120,Washington,Grant,1,17,29874,23.2876712328767123
,,WA,50120,Washington,Grant,2,13,10966,17.8082191780821918
,,WA,50120,Washington,Grant,3,13,10047,17.8082191780821918
,,WA,50120,Washington,Grant,4,13,11507,17.8082191780821918
,,WA,50120,Washington,Grant,5,13,10976,17.8082191780821918
,,WA,50120,Washington,Grant,6,4,996,5.4794520547945205
,,WA,50130,Washington,Grays Harbor,1,11,27033,22.4489795918367347
,,WA,50130,Washington,Grays Harbor,2,8,12798,16.3265306122448980
,,WA,50130,Washington,Grays Harbor,3,8,4632,16.3265306122448980
,,WA,50130,Washington,Grays Harbor,4,8,6034,16.3265306122448980
